Համայնք,Տեղադրման—Ամսաթիվ,Թարմացման—Ամսաթիվ,Գին,Հասցե,Տարածաշրջան,Շինության տիպ,Նորակառույց,Վերելակ,Հարկերի քանակ,Ընդհանուր մակերես,Սենյակների քանակ,Սանհանգույցների քանակ,Առաստաղի բարձրություն,Հարկ,Պատշգամբ,Կահույք,Վերանորոգում,հեռուստացույց,օդորակիչ,ինտերնետ,սառնարան,սալօջախ,միկրոալիքային վառարան,սրճեփ,սպասք լվացող մեքենա,լվացքի մեքենա,ջրատաքացուցիչ,արդուկ,ֆեն,Կարելի է երեխաների հետ,Թույլատրվում են ընտանի կենդանիներ,Կոմունալ վճարումներ,Կանխավճար,դոմոֆոն,կայանատեղի,տեսարան դեպի բակ,տեսարան դեպի փողոց,տեսարան դեպի քաղաք,տեսարան դեպի արարատ,խաղահրապարակ,տեսարան դեպի այգի,դռնապահ,չորացնող մեքենա,Հին–Հայտարարություն,Գին_մեկ_մետրի_համար,Մակերես_մեկ_սենյակի_համար
305770,2023-11-03,06.11.2024,429000,Կոմիտասի պողոտա,Երևան,3,1,1,18,110.0,3,1,3.0,8,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,1,1,1,1,1,0,1,0,0,0,369,3900,36
449256,2024-08-22,06.11.2024,250000,Դերենիկ Դեմիրճյանի փողոց,Երևան,1,2,2,5,40.0,2,1,3.2,4,2,1,3,1,1,1,1,1,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,1,0,0,0,76,6250,20
306828,2023-11-07,06.11.2024,350000,Անաստաս Միկոյանի փողոց,Երևան,3,1,1,7,97.0,3,2,3.0,5,2,1,3,1,1,1,1,1,1,0,0,1,1,1,1,1,2,3,4,1,1,0,0,1,0,1,0,0,0,365,3608,32
258213,2024-10-13,06.11.2024,260000,Առնո Բաբաջանյան փողոց,Երևան,1,2,1,12,70.0,3,1,3.0,3,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,0,1,1,1,0,0,0,0,0,1,24,3714,23
305770,2024-02-02,06.11.2024,480000,Մալխասյանց փողոց 4,Երևան,3,1,1,13,100.0,3,1,3.0,4,2,1,3,1,1,1,1,1,1,0,1,1,1,0,0,1,2,3,4,1,1,0,0,0,0,1,0,1,0,278,4800,33
272642,2024-10-13,06.11.2024,270000,Ծարավ աղբյուրի փողոց,Երևան,3,1,1,14,86.0,2,1,3.0,10,2,1,3,1,1,1,1,1,0,0,0,1,1,1,1,2,2,3,4,1,1,1,1,0,0,1,0,0,0,24,3139,43
230312,2024-08-20,06.11.2024,240000,Չեխովի փողոց 39,Երևան,3,1,1,12,50.0,2,1,2.8,9,4,1,2,1,1,1,1,1,1,0,0,1,1,1,1,1,2,3,2,1,1,1,1,1,0,1,0,0,0,78,4800,25
449256,2024-08-20,06.11.2024,280000,Քաջազնունի փողոց,Երևան,1,2,2,5,42.0,2,1,3.0,1,4,1,2,1,1,1,1,0,0,0,1,1,0,1,1,1,2,3,2,1,1,1,1,0,0,1,0,0,0,78,6666,21
449256,2024-01-16,06.11.2024,507000,Ամիրյան փողոց 4,Երևան,3,1,1,12,88.0,3,1,3.0,8,4,4,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,4,1,1,0,0,0,0,1,0,1,0,295,5761,29
305770,2024-08-19,06.11.2024,359000,Արամ Խաչատրյան փողոցի նրբանցք,Երևան,1,2,2,5,56.0,2,1,2.8,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,1,1,0,0,0,0,0,0,0,0,79,6410,28
305770,2023-09-20,06.11.2024,380000,Մամիկոնյանց փողոց,Երևան,3,1,1,20,80.0,3,2,3.0,18,2,1,3,1,0,1,1,1,1,0,1,1,1,1,0,1,2,3,4,1,1,0,0,0,0,1,0,0,0,413,4750,26
305770,2024-01-24,06.11.2024,400000,Զարիյանա փողոց,Երեւան,3,1,1,13,125.0,3,2,3.0,6,2,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,2,3,4,1,1,0,0,0,0,1,0,1,0,287,3200,41
305770,2024-02-01,06.11.2024,280000,Վաղարշ Վաղարշյան փողոց,Երևան,3,1,1,14,52.0,2,1,3.0,13,2,1,3,1,1,1,1,1,1,0,1,1,1,0,0,1,3,1,4,1,1,0,0,0,0,1,0,0,0,279,5384,26
449256,2024-05-05,06.11.2024,290000,Խորենացու փողոց 95/10,Երևան,3,1,2,2,90.0,3,2,3.0,2,2,1,3,1,1,1,1,0,1,0,0,1,0,0,0,1,3,3,5,0,1,1,0,0,0,0,0,0,0,185,3222,30
305770,2023-11-01,06.11.2024,300000,Մամիկոնյանց փողոց,Երևան,3,1,1,19,55.0,2,1,3.0,17,2,1,3,1,1,1,1,1,0,0,1,1,1,1,1,2,2,3,4,1,1,1,1,1,0,1,0,0,0,371,5454,27
305770,2023-11-11,06.11.2024,300000,Գրիբոյեդով փողոց,Երևան,1,2,2,5,60.0,2,1,3.0,3,4,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,0,0,0,361,5000,30
305770,2023-11-09,06.11.2024,280000,Արղության փողոց 22,Երևան,3,1,1,14,60.0,2,1,3.0,10,2,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,0,0,0,363,4666,30
449256,2024-09-06,06.11.2024,500000,Սարյանի փողոց,Երևան,2,2,1,11,130.0,4,2,2.8,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,0,0,1,0,1,0,0,0,61,3846,32
449256,2024-08-17,06.11.2024,290000,Վարդանանց փողոց,Երևան,2,2,1,9,42.0,3,1,2.8,9,4,1,3,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,2,1,1,1,1,1,0,1,0,0,0,81,6904,14
305770,2023-10-22,06.11.2024,260000,Ադոնցի փողոց 6,Երևան,3,1,1,8,55.0,2,1,3.0,7,2,1,3,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,0,1,0,381,4727,27
449256,2024-05-30,06.11.2024,546000,Փավստոս Բուզանդի փողոց,Երևան,3,1,1,17,60.0,2,1,3.0,10,4,1,2,1,1,1,1,1,1,0,0,1,0,1,1,1,2,3,2,1,1,1,1,1,0,1,0,1,0,160,9100,30
306828,2024-10-12,06.11.2024,280000,Անաստաս Միկոյան փողոց,Երևան,3,1,1,12,65.0,2,1,3.0,9,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,0,0,0,25,4307,32
449256,2024-08-15,06.11.2024,300000,Չարենցի փողոց,Երևան,1,2,2,5,64.0,2,1,3.0,1,4,1,3,1,1,1,1,1,0,0,0,1,1,1,1,1,2,3,2,1,1,0,1,1,0,1,0,0,0,83,4687,32
449256,2024-05-05,06.11.2024,200000,Prospect Tigrana Metz 40,Երեւան,1,2,2,5,50.0,2,1,3.0,5,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,3,4,1,1,1,0,0,0,1,0,0,0,185,4000,25
326437,2024-10-12,06.11.2024,520000,Ազատության պողոտա,Երևան,1,2,2,5,100.0,3,1,3.0,2,2,1,2,1,1,1,1,1,0,0,1,1,0,0,0,2,2,3,4,1,1,1,1,0,0,0,0,0,0,25,5200,33
305770,2023-10-01,06.11.2024,250000,Կոմիտասի պողոտա,Երևան,1,2,2,5,75.0,3,1,3.0,2,3,1,2,1,1,1,1,1,0,0,0,1,1,1,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,402,3333,25
258213,2024-10-12,06.11.2024,300000,Մոնթե Մելքոնյան փողոց,Երևան,3,1,1,17,102.0,3,2,3.0,9,4,1,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,3,4,1,1,1,1,1,0,0,0,0,0,25,2941,34
305770,2024-01-08,06.11.2024,220000,Կոմիտասի պողոտա 43,Երևան,1,2,2,5,57.0,2,1,2.8,4,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,1,2,3,4,1,1,1,1,1,0,1,0,0,0,303,3859,28
449256,2024-01-26,06.11.2024,585000,Արգիշտի փողոց 7/10,Երևան,3,1,1,15,60.0,2,2,3.5,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,0,0,0,0,1,0,1,0,285,9750,30
449256,2023-10-13,06.11.2024,390000,Աբովյան փողոց,Երեւան,1,2,1,6,80.0,3,1,3.0,6,2,1,3,1,1,1,1,1,1,0,0,1,0,1,1,1,2,3,4,0,1,0,1,1,0,0,1,0,0,390,4875,26
449256,2024-10-29,06.11.2024,331500,Փողոց Վերին Անտառա 133,Երեւան,1,1,1,10,69.0,2,1,3.0,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,0,0,1,1,1,0,1,0,8,4804,34
249600,2023-12-17,06.11.2024,350000,Ֆուչիկի փողոց,Երևան,3,1,1,14,53.0,2,1,3.0,7,2,1,3,1,1,1,1,1,1,0,0,1,0,1,1,1,2,3,4,1,1,1,1,1,0,0,0,1,0,325,6603,26
449256,2024-10-29,06.11.2024,280000,Փողոց էզնիկ kohbaci 2a,Երեւան,2,2,1,9,70.0,2,2,2.8,4,2,1,3,1,1,1,1,1,1,0,0,1,1,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,8,4000,35
305770,2024-11-01,,448500,Նաիրի Զարյան փողոց 74A,Երևան,3,1,1,15,110.0,3,2,3.0,15,2,4,2,1,1,1,1,1,1,1,0,1,0,1,1,1,3,3,2,1,1,0,0,1,1,1,0,1,0,5,4077,36
242278,2024-09-16,04.11.2024,250000,Գայի պողոտա 27,Երևան,1,2,2,5,44.0,2,1,2.75,3,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,3,3,5,1,1,1,0,0,0,0,1,0,0,51,5681,22
449256,2024-06-07,06.11.2024,585000,Արամի փողոց 48,Երևան,3,1,1,11,127.0,3,2,3.0,6,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,2,1,1,0,1,1,0,1,1,1,0,152,4606,42
449256,2024-09-10,05.11.2024,450000,Թումանյան փողոց 35Ա,Երևան,2,2,1,9,97.0,3,1,3.0,6,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,0,0,0,1,0,0,0,57,4639,32
242278,2024-10-26,03.11.2024,180000,Մոլդովական փողոց,Երևան,3,1,2,4,47.0,1,1,2.8,4,2,1,3,1,0,1,1,1,0,1,0,1,1,0,0,1,2,3,5,0,1,1,1,1,1,1,1,0,0,11,3829,47
449256,2024-06-20,28.10.2024,468000,Թամանյանի փողոց 1,Երևան,1,2,2,5,77.0,3,1,3.0,5,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,3,4,0,1,1,0,1,1,1,0,0,0,139,6077,25
449256,2023-09-02,05.11.2024,429000,Խաչատուր Աբովյանի փողոց 25,Երևան,1,2,2,4,70.0,3,1,3.2,3,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,2,2,1,1,1,1,1,0,1,1,0,0,431,6128,23
449256,2024-09-15,06.11.2024,312000,Թումանյան փողոց,Երևան,1,2,1,5,45.0,2,1,2.75,3,2,1,2,1,1,1,1,0,0,0,0,1,0,1,1,1,3,3,4,0,0,0,1,0,0,0,0,0,0,52,6933,22
272642,2024-10-30,06.11.2024,190000,Մարշալ Բաբաջանյան փողոց,Երևան,3,1,2,4,53.0,2,1,3.2,1,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,2,2,3,4,1,1,1,0,0,0,1,0,0,0,7,3584,26
326437,2024-03-23,06.11.2024,400000,Կարապետ Ուլնեցու փողոց,Երևան,3,1,1,16,75.0,3,1,3.0,12,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,1,1,1,1,1,0,1,0,1,0,228,5333,25
305770,2024-10-23,06.11.2024,430000,Վիկտոր Համբարձումյանի փողոց 8,Երևան,1,2,2,6,100.0,4,2,3.0,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,0,0,0,0,0,1,0,14,4300,25
449256,2023-05-18,06.11.2024,440000,Պուշկինի փողոց,Երևան,3,1,1,6,128.0,3,1,3.0,3,2,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,3,3,2,1,1,1,1,0,0,0,0,0,0,538,3437,42
305770,2023-11-21,06.11.2024,351000,Մարո Մարգարյան փողոց,Երևան,3,1,1,10,82.0,3,2,3.0,5,1,1,2,1,1,1,1,1,1,0,0,1,0,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,0,351,4280,27
305770,2023-09-17,06.11.2024,280000,Կոմիտասի պողոտա 54,Երևան,1,2,2,5,52.0,2,1,2.8,2,2,1,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,3,4,1,1,1,0,0,0,1,0,0,0,416,5384,26
326437,2024-01-30,06.11.2024,380000,Ուլնեկի Կարապետա Ուլնեկի 58/10,Երեւան,3,1,1,16,67.0,2,1,3.0,10,2,1,3,1,1,1,1,1,1,0,0,1,1,1,0,1,1,3,4,1,1,0,0,0,1,1,0,1,0,281,5671,33
449256,2023-10-20,06.11.2024,420000,Բուզանդի փող,Երեւան,3,1,1,15,79.0,2,1,3.0,12,2,1,2,1,1,1,1,1,0,0,0,1,0,1,1,2,2,3,4,0,1,1,1,1,0,1,0,0,0,383,5316,39
306828,2024-08-29,06.11.2024,350000,Անաստաս Միկոյան փողոց 64/1,Երևան,3,1,1,18,110.0,4,2,2.8,14,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,4,1,1,0,0,1,0,1,0,1,0,69,3181,27
449256,2024-10-29,06.11.2024,390000,Եկմալյան փողոց,Երևան,3,1,1,18,60.0,2,1,3.0,9,4,1,3,1,1,1,1,1,1,0,1,1,0,1,1,1,2,3,2,1,1,1,1,1,0,1,0,0,0,8,6500,30
449256,2024-09-24,06.11.2024,507000,Փողոց Էսնիկա Կոհբաչի,Երեւան,2,2,1,16,100.0,3,1,2.8,10,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,0,0,1,0,0,0,43,5070,33
449256,2023-09-24,06.11.2024,429000,Արամայի փողոց,Երեւան,3,1,1,15,80.0,2,1,3.0,12,2,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,4,1,1,0,0,0,0,0,0,0,0,409,5362,40
305770,2023-05-19,06.11.2024,340000,Սունդուկյան փողոց,Երևան,1,2,2,7,115.0,3,1,2.7,1,2,1,3,1,0,1,1,1,0,1,0,1,0,0,0,2,2,3,2,0,1,1,1,0,0,0,0,0,0,537,2956,38
305770,2023-09-17,06.11.2024,330000,Կոմիտասի պողոտա,Երևան,1,2,2,5,60.0,2,1,2.8,3,2,1,2,1,1,1,1,1,1,0,1,1,1,0,0,1,2,3,4,1,1,0,1,1,0,1,0,0,0,416,5500,30
305770,2023-10-30,06.11.2024,280000,Ադոնցի փողոց 19/8,Երևան,3,1,1,16,50.0,2,1,3.0,12,2,1,2,1,1,1,1,1,0,0,0,1,1,1,1,1,3,3,4,1,1,0,0,0,0,1,0,0,0,373,5600,25
449256,2023-05-20,06.11.2024,253500,Մարշալ Բաղրամյան պողոտա,Երևան,2,2,1,8,45.0,1,1,2.8,5,2,1,3,1,1,1,1,1,0,0,0,1,0,1,1,1,2,3,2,1,1,1,1,0,0,0,0,0,0,536,5633,45
449256,2023-10-21,06.11.2024,430000,Արգիշտի փողոց,Երևան,3,1,1,15,70.0,2,1,2.8,10,2,1,3,1,1,1,1,1,0,0,1,1,1,0,0,1,2,3,4,1,1,1,1,1,0,1,0,0,0,382,6142,35
326437,2023-11-07,06.11.2024,350000,Հրաչյա Ներսիսյան փողոց 3,Երևան,3,1,1,18,70.0,2,1,3.0,15,2,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,0,0,0,365,5000,35
449256,2023-11-19,06.11.2024,390000,Փողոց Ezno Kohbaci 16,Երեւան,3,1,1,17,55.0,2,1,3.0,2,2,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,3,3,4,1,1,1,1,1,0,1,0,1,0,353,7090,27
449256,2023-09-16,06.11.2024,230000,Արգիշտի փողոց,Երևան,3,1,1,14,60.0,2,1,3.0,12,2,1,2,1,1,1,1,1,0,0,0,1,1,1,0,1,2,3,4,1,1,0,1,1,0,1,0,1,0,417,3833,30
449256,2023-12-22,06.11.2024,300000,Արգիշտի փողոց,Երևան,3,1,1,16,60.0,2,1,3.0,4,4,1,3,1,1,1,1,1,1,1,0,1,0,1,1,2,3,3,4,1,1,1,1,0,1,1,0,1,0,320,5000,30
449256,2023-10-31,06.11.2024,585000,Թումանյանա փողոց 74,Երեւան,1,2,2,5,75.0,3,1,2.75,2,4,4,5,1,1,1,1,1,0,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,0,0,0,372,7800,25
305770,2024-10-22,06.11.2024,300000,,Երևան,3,1,1,12,60.0,2,1,3.0,11,2,1,3,1,1,1,1,1,0,0,0,1,1,0,0,1,2,3,4,1,1,1,0,1,0,1,0,1,0,15,5000,30
449256,2023-11-06,06.11.2024,350000,Mikaela Chatlajyana փողոց,Երեւան,3,1,1,16,65.0,2,1,3.0,8,2,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,4,1,1,1,1,1,0,1,0,1,0,366,5384,32
449256,2023-05-26,06.11.2024,400000,Չարենցի փողոց,Երևան,1,2,2,5,90.0,3,1,2.8,3,2,1,2,1,1,1,0,1,0,0,0,1,0,0,0,1,2,3,2,1,1,1,1,0,0,1,0,0,0,530,4444,30
449256,2024-10-22,06.11.2024,585000,Ղազարոս Աղայան փողոց 9/3,Երևան,3,1,1,8,65.0,3,2,2.8,4,2,1,2,1,1,1,1,1,1,0,1,1,0,0,0,1,2,3,4,1,1,1,0,0,0,0,0,1,0,15,9000,21
305770,2024-10-22,06.11.2024,300000,Spespekt Komitasa 36 գ,Երեւան,2,2,1,9,50.0,2,1,2.8,5,2,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,3,1,4,1,1,1,0,0,0,1,0,0,0,15,6000,25
449256,2023-05-26,06.11.2024,390000,Աբովյան փողոց,Երևան,2,2,1,12,110.0,3,1,2.8,11,1,1,3,1,1,1,1,1,0,0,0,1,0,1,1,1,2,3,2,1,1,1,1,0,0,0,0,0,0,530,3545,36
449256,2024-10-24,06.11.2024,468000,Պարոնյան փողոց 42,Երևան,3,1,1,14,70.0,2,1,3.0,12,2,1,2,1,1,1,1,1,1,0,1,1,1,0,0,1,2,3,4,1,1,1,1,1,0,0,0,1,0,13,6685,35
449256,2024-05-15,06.11.2024,280000,Արգիշտի փողոց 7/10,Երևան,3,1,1,10,55.0,2,1,3.0,7,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,4,0,1,1,1,1,1,0,1,0,0,175,5090,27
449256,2024-01-18,06.11.2024,351000,Ամիրյան փողոց,Երևան,3,1,1,12,55.0,2,1,3.0,6,4,1,3,1,1,1,1,1,0,0,1,1,1,1,1,1,2,3,4,1,1,0,0,0,0,0,0,1,0,293,6381,27
326437,2024-01-30,06.11.2024,250000,Պարույր Սևակի փողոց 51/2,Երևան,3,1,1,16,60.0,2,1,3.0,14,4,1,3,1,1,1,1,1,0,0,0,1,1,1,0,1,2,3,4,1,1,0,0,0,0,1,0,1,0,281,4166,30
449256,2024-09-24,06.11.2024,250000,Արգիշտի փողոց,Երևան,3,1,1,14,75.0,3,1,3.0,5,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,0,1,0,0,0,0,0,0,0,43,3333,25
449256,2023-09-19,06.11.2024,390000,Բուզանդա փողոց,Երեւան,3,1,1,15,60.0,2,1,2.8,10,2,1,2,1,1,1,1,1,0,0,1,1,1,1,0,1,2,3,4,1,1,0,0,0,0,1,0,0,1,414,6500,30
449256,2023-05-24,06.11.2024,507000,Վերին Անտառային փողոց,Երևան,3,1,1,7,85.0,2,2,3.2,2,2,1,2,1,1,1,1,1,1,0,1,1,0,0,0,1,2,3,2,1,1,1,1,1,0,0,0,1,0,532,5964,42
449256,2024-01-18,06.11.2024,351000,Ամիրյան փողոց,Երևան,3,1,1,18,55.0,2,1,3.0,7,2,1,2,1,1,1,1,1,1,0,1,1,1,1,1,2,2,3,4,1,1,0,0,0,0,1,0,1,0,293,6381,27
305770,2023-10-22,06.11.2024,351000,Արա Խաչատրյան 3 փողոց 3,Երեւան,3,1,1,16,61.0,2,1,3.0,7,2,1,3,1,1,1,1,1,1,0,1,1,1,1,0,1,3,3,4,1,1,1,1,1,0,1,0,1,0,381,5754,30
449256,2024-08-06,06.11.2024,507000,Վերին Անտառային փողոց,Երևան,3,1,1,7,67.0,3,2,3.0,2,4,1,2,1,1,1,1,0,0,0,1,1,0,1,1,1,2,3,2,1,1,1,1,1,0,1,0,0,0,92,7567,22
305770,2024-10-14,06.11.2024,200000,Ազատության պողոտա 23,Երևան,1,2,2,5,88.0,3,1,3.2,3,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,4,1,1,1,1,0,0,0,0,0,0,23,2272,29
305770,2023-11-10,06.11.2024,220000,Նիկողայոս Ադոնցի փողոց,Երևան,3,1,1,8,60.0,2,1,3.0,7,2,1,2,1,1,1,1,1,0,0,0,1,0,1,1,2,2,3,4,1,1,1,1,1,1,1,1,1,0,362,3666,30
449256,2023-12-15,06.11.2024,270000,Մարշալ Բաղրամյան պողոտա,Երեւան,1,2,2,4,67.0,2,1,2.8,4,2,1,2,1,1,1,1,1,1,0,0,1,0,1,1,2,2,3,4,0,1,1,1,1,0,0,0,0,0,327,4029,33
305770,2023-06-27,06.11.2024,429000,Նիկողայոս Տիգրանյան փողոց 8,Երևան,3,1,1,12,126.0,4,2,3.2,6,2,1,2,1,1,1,1,0,1,0,1,0,0,1,1,1,2,3,4,1,1,0,1,0,1,1,1,1,0,498,3404,31
449256,2023-06-01,06.11.2024,340000,Եզնիկ Կողբացու փողոց,Երևան,2,2,1,10,45.0,1,1,2.8,10,4,1,3,1,1,1,1,1,0,1,0,1,0,1,1,1,2,3,2,1,1,1,1,0,0,1,0,0,0,524,7555,45
230312,2023-12-21,06.11.2024,300000,Արշակունյաց պողոտա,Երեւան,2,2,1,12,65.0,3,1,2.8,8,3,1,2,1,1,1,1,1,1,0,0,1,0,1,1,1,3,3,4,0,1,1,1,1,0,1,0,0,0,321,4615,21
242278,2023-12-02,06.11.2024,230000,Նանսենի փողոց,Երևան,3,1,1,14,63.0,2,1,3.0,6,2,1,2,1,1,1,1,1,1,0,0,1,0,1,1,2,2,3,4,1,1,1,1,1,0,1,0,1,0,340,3650,31
449256,2023-06-12,06.11.2024,390000,Նալբանդյան փողոց,Երևան,3,1,1,15,75.0,3,1,3.0,5,2,1,3,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,2,0,1,1,0,0,0,1,0,1,0,513,5200,25
258213,2024-05-08,06.11.2024,250000,Գուսան Շերամ փողոց 115,Երևան,2,2,1,9,80.0,3,1,2.8,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,0,0,1,1,1,1,182,3125,26
449256,2024-10-21,06.11.2024,390000,Փողոց Երեւանում 47,Երեւան,2,2,1,10,67.0,2,1,3.0,3,2,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,2,3,4,1,1,1,0,0,0,1,0,0,1,16,5820,33
305770,2024-04-12,06.11.2024,450000,Նաիրի Զարյան փողոց,Երևան,3,1,1,12,120.0,2,1,3.0,5,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,0,1,1,0,0,208,3750,60
449256,2023-06-12,06.11.2024,312000,Տերյան փողոց,Երևան,1,2,2,5,50.0,2,1,2.8,2,4,1,3,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,2,0,1,1,1,0,0,0,0,0,0,513,6240,25
449256,2024-02-01,06.11.2024,320000,Նալբանդյան փողոց,Երևան,3,1,1,12,40.0,1,1,3.0,9,2,1,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,3,4,1,1,0,0,0,0,1,0,1,0,279,8000,40
449256,2023-11-30,06.11.2024,468000,Տերյան փողոց,Երեւան,3,1,1,9,48.0,2,1,3.0,5,4,1,2,1,1,1,1,1,1,0,0,1,0,1,1,2,2,3,4,1,1,1,1,1,0,1,0,1,0,342,9750,24
449256,2024-07-26,06.11.2024,260000,Քրիստոֆոր փողոց 49,Երեւան,1,2,2,3,100.0,4,3,2.8,3,1,1,4,1,0,1,1,1,1,0,0,1,0,0,0,1,3,2,4,0,1,0,0,0,0,0,0,0,0,103,2600,25
305770,2023-10-24,06.11.2024,300000,Գրիբոյեդով փողոց,Երևան,3,1,1,18,83.0,3,1,3.0,15,2,1,2,1,1,1,1,1,1,0,0,1,0,1,1,2,2,3,4,1,1,1,1,0,0,1,1,1,0,379,3614,27
449256,2024-10-06,06.11.2024,250000,Թումանյանա փողոց,Երեւան,2,2,1,10,68.0,3,1,2.5,9,3,1,6,1,0,1,1,1,1,1,0,1,1,1,1,1,3,3,4,1,1,1,1,0,0,1,0,0,0,31,3676,22
449256,2024-04-06,06.11.2024,624000,ԲՅՈՒՍԱՆԴ փողոց,Երևան,3,1,1,17,65.0,2,1,3.0,12,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,214,9600,32
449256,2024-04-09,06.11.2024,409500,Ամիրյան փողոց,Երևան,1,2,1,11,70.0,2,1,3.0,9,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,0,1,211,5850,35
305770,2023-10-24,06.11.2024,360000,Արամ Խաչատրյանի փողոց,Երեւան,3,1,1,16,117.0,3,2,3.2,4,2,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,2,3,4,1,1,1,1,1,0,1,1,0,0,379,3076,39
305770,2023-06-29,06.11.2024,320000,Կոմիտասի պողոտա,Երեւան,3,1,1,18,75.0,2,1,3.0,7,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,0,0,0,0,0,0,1,496,4266,37
239577,2024-05-14,06.11.2024,250000,Տիգրան Մեծ պողոտա 3,Երևան,1,2,2,4,60.0,2,1,3.2,1,4,1,4,1,0,1,1,1,1,1,0,1,1,1,0,1,2,3,2,0,1,1,1,0,0,1,0,0,0,176,4166,30
305770,2023-05-20,06.11.2024,234000,Ազատության պողոտա,Երևան,1,2,2,5,75.0,2,2,3.0,2,2,1,6,1,0,0,1,1,0,0,0,1,0,0,0,1,3,3,5,1,0,1,1,0,0,0,0,0,0,536,3120,37
449256,2024-06-20,06.11.2024,250000,Մամիկոնյանց փողոց,Երևան,1,2,2,5,45.0,2,1,2.8,1,4,1,1,1,1,1,1,0,1,0,0,1,0,0,0,2,2,3,4,0,1,1,1,0,1,0,0,0,0,139,5555,22
449256,2024-11-05,06.11.2024,429000,Եզնիկ Կողբացու փողոց,Երևան,2,2,1,11,100.0,3,1,3.0,9,2,1,2,1,1,1,1,1,1,1,0,1,0,1,1,2,2,3,4,1,1,1,1,1,0,1,0,0,0,1,4290,33
449256,2023-06-09,06.11.2024,250000,Մարշալ Բաղրամյան պողոտա,Երևան,2,2,1,16,70.0,2,1,2.8,1,4,1,3,1,0,1,1,1,0,0,0,1,0,1,1,1,2,3,2,0,1,1,0,0,0,1,0,0,0,516,3571,35
